"code","post_code","tambon","amphur","province","reg_code","order","area"
"900199","90000",ชิงโค,เมืองสงขลา,สงขลา,SKL,6,S
"900200","90190","",สทิงพระ,สงขลา,SKL,6,S
"900201","90190",จะทิ้งพระ,สทิงพระ,สงขลา,SKL,6,S
"900202","90190",กระดังงา,สทิงพระ,สงขลา,SKL,6,S
"900203","90190",สนามชัย,สทิงพระ,สงขลา,SKL,6,S
"900204","90190",ดีหลวง,สทิงพระ,สงขลา,SKL,6,S
"900205","90190",ชุมพล,สทิงพระ,สงขลา,SKL,6,S
"900206","90190",คลองรี,สทิงพระ,สงขลา,SKL,6,S
"900207","90190",คูขุด,สทิงพระ,สงขลา,SKL,6,S
"900208","90190",ท่าหิน,สทิงพระ,สงขลา,SKL,6,S
"900209","90190",วัดจันทร์,สทิงพระ,สงขลา,SKL,6,S
"900210","90190",บ่อแดง,สทิงพระ,สงขลา,SKL,6,S
"900211","90190",บ่อดาน,สทิงพระ,สงขลา,SKL,6,S
"900300","90130","",จะนะ,สงขลา,SKL,6,S
"900301","90130",บ้านนา,จะนะ,สงขลา,SKL,6,S
"900302","90130",ป่าชิง,จะนะ,สงขลา,SKL,6,S
"900303","90130",สะพานไม้แก่น,จะนะ,สงขลา,SKL,6,S
"900304","90130",สะกอม,จะนะ,สงขลา,SKL,6,S
"900305","90130",นาหว้า,จะนะ,สงขลา,SKL,6,S
"900306","90130",นาทับ,จะนะ,สงขลา,SKL,6,S
"900307","90130",น้ำขาว,จะนะ,สงขลา,SKL,6,S
"900308","90130",ขุนตัดหวาย,จะนะ,สงขลา,SKL,6,S
"900309","90130",ท่าหมอไทร,จะนะ,สงขลา,SKL,6,S
"900310","90130",จะโหนง,จะนะ,สงขลา,SKL,6,S
"900311","90130",คู,จะนะ,สงขลา,SKL,6,S
"900312","90130",แค,จะนะ,สงขลา,SKL,6,S
"900313","90130",คลองเปียะ,จะนะ,สงขลา,SKL,6,S
"900314","90130",ตลิ่งชัน,จะนะ,สงขลา,SKL,6,S
"900400","90160","",นาทวี,สงขลา,SKL,6,S
"900401","90160",นาทวี,นาทวี,สงขลา,SKL,6,S
"900402","90160",ฉาง,นาทวี,สงขลา,SKL,6,S
"900403","90160",นาหมอศรี,นาทวี,สงขลา,SKL,6,S
"900404","90160",คลองทราย,นาทวี,สงขลา,SKL,6,S
"900405","90160",ปลักหนู,นาทวี,สงขลา,SKL,6,S
"900406","90160",ท่าประดู่,นาทวี,สงขลา,SKL,6,S
"900407","90160",สะท้อน,นาทวี,สงขลา,SKL,6,S
"900408","90160",ทับช้าง,นาทวี,สงขลา,SKL,6,S
"900409","90160",ประกอบ,นาทวี,สงขลา,SKL,6,S
"900410","90160",คลองกวาง,นาทวี,สงขลา,SKL,6,S
"900500","90150","",เทพา,สงขลา,SKL,6,S
"900501","90150",เทพา,เทพา,สงขลา,SKL,6,S
"900502","90150",ปากบาง,เทพา,สงขลา,SKL,6,S
"900503","90150",เกาะสะบ้า,เทพา,สงขลา,SKL,6,S
"900504","90150",ลำไพล,เทพา,สงขลา,SKL,6,S
"900505","90150",ท่าม่วง,เทพา,สงขลา,SKL,6,S
"900506","90150",วังใหญ่,เทพา,สงขลา,SKL,6,S
"900507","90150",สะกอม,เทพา,สงขลา,SKL,6,S
"900600","90210","",สะบ้าย้อย,สงขลา,SKL,6,S
"900601","90210",สะบ้าย้อย,สะบ้าย้อย,สงขลา,SKL,6,S
"900602","90210",ทุ่งพอ,สะบ้าย้อย,สงขลา,SKL,6,S
"900603","90210",เปียน,สะบ้าย้อย,สงขลา,SKL,6,S
"900604","90210",บ้านโหนด,สะบ้าย้อย,สงขลา,SKL,6,S
"900605","90210",จะแหน,สะบ้าย้อย,สงขลา,SKL,6,S
"900606","90210",คูหา,สะบ้าย้อย,สงขลา,SKL,6,S
"900607","90210",เขาแดง,สะบ้าย้อย,สงขลา,SKL,6,S
"900608","90210",บาโหย,สะบ้าย้อย,สงขลา,SKL,6,S
"900609","90210",ธารคีรี,สะบ้าย้อย,สงขลา,SKL,6,S
"900700","90140","",ระโนด,สงขลา,SKL,6,S
"900701","90140",ระโนด,ระโนด,สงขลา,SKL,6,S
"900702","90140",คลองแดน,ระโนด,สงขลา,SKL,6,S
"900703","90140",ตะเครียะ,ระโนด,สงขลา,SKL,6,S
"900704","90140",ท่าบอน,ระโนด,สงขลา,SKL,6,S
"900705","90140",บ้านใหม่,ระโนด,สงขลา,SKL,6,S
"900706","90140",บ่อตรุ,ระโนด,สงขลา,SKL,6,S
"900707","90140",ปากแตระ,ระโนด,สงขลา,SKL,6,S
"900708","90140",พังยาง,ระโนด,สงขลา,SKL,6,S
"900709","90140",ระวะ,ระโนด,สงขลา,SKL,6,S
"900710","90140",วัดสน,ระโนด,สงขลา,SKL,6,S
"900711","90140",บ้านขาว,ระโนด,สงขลา,SKL,6,S
"900712","90140",แดนสงวน,ระโนด,สงขลา,SKL,6,S
"900797","90140",เชิงแส,ระโนด,สงขลา,SKL,6,S
"900798","90140",โรง,ระโนด,สงขลา,SKL,6,S
"900799","90140",เกาะใหญ่,ระโนด,สงขลา,SKL,6,S
"900800","90270","",กระแสสินธุ์,สงขลา,SKL,6,S
"900801","90270",เกาะใหญ่,กระแสสินธุ์,สงขลา,SKL,6,S
"900802","90270",โรง,กระแสสินธุ์,สงขลา,SKL,6,S
"900803","90270",เชิงแส,กระแสสินธุ์,สงขลา,SKL,6,S
"900804","90270",กระแสสินธุ์,กระแสสินธุ์,สงขลา,SKL,6,S
"900900","90180","",รัตภูมิ,สงขลา,SKL,6,S
"900901","90180",กำแพงเพชร,รัตภูมิ,สงขลา,SKL,6,S
"900902","90180",ท่าชะมวง,รัตภูมิ,สงขลา,SKL,6,S
"900903","90180",คูหาใต้,รัตภูมิ,สงขลา,SKL,6,S
"900904","90180",ควนรู,รัตภูมิ,สงขลา,SKL,6,S
"900905","90180",ควนโส,รัตภูมิ,สงขลา,SKL,6,S
"900906","90180",รัตภูมิ,รัตภูมิ,สงขลา,SKL,6,S
"900907","90180",บางเหรียง,รัตภูมิ,สงขลา,SKL,6,S
"900908","90180",ห้วยลึก,รัตภูมิ,สงขลา,SKL,6,S
"900909","90180",เขาพระ,รัตภูมิ,สงขลา,SKL,6,S
"900996","90180",บางเหรี่ยง,รัตภูมิ,สงขลา,SKL,6,S
"900997","90180",ห้วยลึก,รัตภูมิ,สงขลา,SKL,6,S
"900998","90180",ควนโส,รัตภูมิ,สงขลา,SKL,6,S
"900999","90180",รัตนภูมิ,รัตภูมิ,สงขลา,SKL,6,S
"901000","90120","",สะเดา,สงขลา,SKL,6,S
"901001","90120",สะเดา,สะเดา,สงขลา,SKL,6,S
"901002","90120",ปริก,สะเดา,สงขลา,SKL,6,S
"901003","90120",พังลา,สะเดา,สงขลา,SKL,6,S
"901004","90120",สำนักแต้ว,สะเดา,สงขลา,SKL,6,S
"901005","90120",ทุ่งหมอ,สะเดา,สงขลา,SKL,6,S
"901006","90120",ท่าโพธิ์,สะเดา,สงขลา,SKL,6,S
"901007","90120",ปาดังเบซาร์,สะเดา,สงขลา,SKL,6,S
"901008","90120",สำนักขาม,สะเดา,สงขลา,SKL,6,S
"901009","90120",เขามีเกียรติ,สะเดา,สงขลา,SKL,6,S
"901100","90110","",หาดใหญ่,สงขลา,SKL,6,S
"901101","90110",หาดใหญ่,หาดใหญ่,สงขลา,SKL,6,S
"901102","90110",ควนลัง,หาดใหญ่,สงขลา,SKL,6,S
"901103","90110",คูเต่า,หาดใหญ่,สงขลา,SKL,6,S
"901104","90110",คอหงส์,หาดใหญ่,สงขลา,SKL,6,S
"901105","90110",คลองแห,หาดใหญ่,สงขลา,SKL,6,S
"901106","90110",คลองหอยโข่ง,หาดใหญ่,สงขลา,SKL,6,S
"901107","90110",คลองอู่ตะเภา,หาดใหญ่,สงขลา,SKL,6,S
"901108","90110",ฉลุง,หาดใหญ่,สงขลา,SKL,6,S
"901109","90110",ทุ่งลาน,หาดใหญ่,สงขลา,SKL,6,S
"901110","90110",ท่าช้าง,หาดใหญ่,สงขลา,SKL,6,S
"901111","90110",ทุ่งใหญ่,หาดใหญ่,สงขลา,SKL,6,S
"901112","90110",ทุ่งตำเสา,หาดใหญ่,สงขลา,SKL,6,S
"901113","90110",ท่าข้าม,หาดใหญ่,สงขลา,SKL,6,S
"901114","90110",น้ำน้อย,หาดใหญ่,สงขลา,SKL,6,S
"901115","90110",บางกล่ำ,หาดใหญ่,สงขลา,SKL,6,S
"901116","90110",บ้านพรุ,หาดใหญ่,สงขลา,SKL,6,S
"901117","90110",บ้านหาร,หาดใหญ่,สงขลา,SKL,6,S
"901118","90110",พะตง,หาดใหญ่,สงขลา,SKL,6,S
"901119","90110",แม่ทอม,หาดใหญ่,สงขลา,SKL,6,S
"901121","90110",โคกม่วง,หาดใหญ่,สงขลา,SKL,6,S
"901190","90110",ทุ่งลาน,หาดใหญ่,สงขลา,SKL,6,S
"901191","90110",คลองหอยโข่ง,หาดใหญ่,สงขลา,SKL,6,S
"901192","90110",บ้านหาร,หาดใหญ่,สงขลา,SKL,6,S
"901193","90110",แม่ทอม,หาดใหญ่,สงขลา,SKL,6,S
"901194","90110",ท่าช้าง,หาดใหญ่,สงขลา,SKL,6,S
"901195","90110",บางกล่ำ,หาดใหญ่,สงขลา,SKL,6,S
"901196","90110",คลองหรัง,หาดใหญ่,สงขลา,SKL,6,S
"901197","90110",ทุ่งขมิ้น,หาดใหญ่,สงขลา,SKL,6,S
"901198","90110",พิจิตร,หาดใหญ่,สงขลา,SKL,6,S
"901199","90110",นาหม่อม,หาดใหญ่,สงขลา,SKL,6,S
"901200","90310","",นาหม่อม,สงขลา,SKL,6,S
"901201","90310",นาหม่อม,นาหม่อม,สงขลา,SKL,6,S
"901202","90310",พิจิตร,นาหม่อม,สงขลา,SKL,6,S
"901203","90310",ทุ่งขมิ้น,นาหม่อม,สงขลา,SKL,6,S
"901204","90310",คลองหรัง,นาหม่อม,สงขลา,SKL,6,S
"901300","90220","",ควนเนียง,สงขลา,SKL,6,S
"901301","90220",รัตภูมิ,ควนเนียง,สงขลา,SKL,6,S
"901302","90220",ควนโส,ควนเนียง,สงขลา,SKL,6,S
"901303","90220",ห้วยลึก,ควนเนียง,สงขลา,SKL,6,S
"901304","90220",บางเหรียง,ควนเนียง,สงขลา,SKL,6,S
"901400","90110","",บางกล่ำ,สงขลา,SKL,6,S
"901401","90110",บางกล่ำ,บางกล่ำ,สงขลา,SKL,6,S
"901402","90110",ท่าช้าง,บางกล่ำ,สงขลา,SKL,6,S
"901403","90110",แม่ทอม,บางกล่ำ,สงขลา,SKL,6,S
"901404","90110",บ้านหาร,บางกล่ำ,สงขลา,SKL,6,S
"901500","90280","",สิงหนคร,สงขลา,SKL,6,S
"901501","90280",ชิงโค,สิงหนคร,สงขลา,SKL,6,S
"901502","90280",สทิงหม้อ,สิงหนคร,สงขลา,SKL,6,S
"901503","90280",ทำนบ,สิงหนคร,สงขลา,SKL,6,S
"901504","90280",รำแดง,สิงหนคร,สงขลา,SKL,6,S
"901505","90280",วัดขนุน,สิงหนคร,สงขลา,SKL,6,S
"901506","90280",ชะแล้,สิงหนคร,สงขลา,SKL,6,S
"901507","90280",ปากรอ,สิงหนคร,สงขลา,SKL,6,S
"901508","90280",ป่าขาด,สิงหนคร,สงขลา,SKL,6,S
"901509","90280",หัวเขา,สิงหนคร,สงขลา,SKL,6,S
"901510","90280",บางเขียด,สิงหนคร,สงขลา,SKL,6,S
"901511","90280",ม่วงงาม,สิงหนคร,สงขลา,SKL,6,S
"901600","90230","",คลองหอยโข่ง,สงขลา,SKL,6,S
"901601","90230",คลองหอยโข่ง,คลองหอยโข่ง,สงขลา,SKL,6,S
"901602","90230",ทุ่งลาน,คลองหอยโข่ง,สงขลา,SKL,6,S
"901603","90230",โคกม่วง,คลองหอยโข่ง,สงขลา,SKL,6,S
"901604","90230",คลองหลา,คลองหอยโข่ง,สงขลา,SKL,6,S
"909600","90230",,เทศบาลตำบลบ้านพรุ,สงขลา,SKL,6,S
"910000","91000","","",สตูล,STX,13,S
"910100","91000","",เมืองสตูล,สตูล,STX,13,S
"910101","91000",พิมาน,เมืองสตูล,สตูล,STX,13,S
"910102","91000",คลองขุด,เมืองสตูล,สตูล,STX,13,S
"910103","91000",ควนขัน,เมืองสตูล,สตูล,STX,13,S
"910104","91140",บ้านควน,เมืองสตูล,สตูล,STX,13,S
"910105","91140",ฉลุง,เมืองสตูล,สตูล,STX,13,S
"910106","91140",เกาะสาหร่าย,เมืองสตูล,สตูล,STX,13,S
"910107","91140",ตันหยงโป,เมืองสตูล,สตูล,STX,13,S
"910108","91140",เจ๊ะบิลัง,เมืองสตูล,สตูล,STX,13,S
"910109","91140",ตำมะลัง,เมืองสตูล,สตูล,STX,13,S
"910110","91140",ปูยู,เมืองสตูล,สตูล,STX,13,S
"910111","91140",ควนโพธิ์,เมืองสตูล,สตูล,STX,13,S
"910112","91140",เกตรี,เมืองสตูล,สตูล,STX,13,S
"910199","91140",ท่าแพ,เมืองสตูล,สตูล,STX,13,S
"910200","91160","",ควนโดน,สตูล,STX,13,S
"910201","91160",ควนโดน,ควนโดน,สตูล,STX,13,S
"910202","91160",ควนสตอ,ควนโดน,สตูล,STX,13,S
"910203","91160",ย่านซื่อ,ควนโดน,สตูล,STX,13,S
"910204","91160",วังประจัน,ควนโดน,สตูล,STX,13,S
"910300","91130","",ควนกาหลง,สตูล,STX,13,S
"910301","91130",ทุ่งนุ้ย,ควนกาหลง,สตูล,STX,13,S
"910302","91130",ควนกาหลง,ควนกาหลง,สตูล,STX,13,S
"910303","91130",อุใดเจริญ,ควนกาหลง,สตูล,STX,13,S
"910304","91130",นิคมพัฒนา,ควนกาหลง,สตูล,STX,13,S
"910305","91130",ปาล์มพัฒนา,ควนกาหลง,สตูล,STX,13,S
"910400","91150","",ท่าแพ,สตูล,STX,13,S
"910401","91150",ท่าแพ,ท่าแพ,สตูล,STX,13,S
"910402","91150",แป-ระ,ท่าแพ,สตูล,STX,13,S
"910403","91150",สาคร,ท่าแพ,สตูล,STX,13,S
"910404","91150",ท่าเรือ,ท่าแพ,สตูล,STX,13,S
"910500","91110","",ละงู,สตูล,STX,13,S
"910501","91110",กำแพง,ละงู,สตูล,STX,13,S
"910502","91110",ละงู,ละงู,สตูล,STX,13,S
"910503","91110",เขาขาว,ละงู,สตูล,STX,13,S
"910504","91110",ปากน้ำ,ละงู,สตูล,STX,13,S
"910505","91110",น้ำผุด,ละงู,สตูล,STX,13,S
"910506","91110",แหลมสน,ละงู,สตูล,STX,13,S
"910600","91120","",ทุ่งหว้า,สตูล,STX,13,S
"910601","91120",ทุ่งหว้า,ทุ่งหว้า,สตูล,STX,13,S
"910602","91120",นาทอน,ทุ่งหว้า,สตูล,STX,13,S
"910603","91120",ขอนคลาน,ทุ่งหว้า,สตูล,STX,13,S
"910604","91120",ทุ่งบุหลัง,ทุ่งหว้า,สตูล,STX,13,S
"910605","91120",ป่าแก่บ่อหิน,ทุ่งหว้า,สตูล,STX,13,S
"910700","91120","",มะนัง,สตูล,STX,13,S
"910701","91120",ปาล์มพัฒนา,มะนัง,สตูล,STX,13,S
"910702","91120",นิคมพัฒนา,มะนัง,สตูล,STX,13,S
"920000",,"","",ตรัง,TRX,10,S
"920100","92000","",เมืองตรัง,ตรัง,TRX,10,S
"920101","92000",ทับเที่ยง,เมืองตรัง,ตรัง,TRX,10,S
"920102","92000",โคกสะบ้า,เมืองตรัง,ตรัง,TRX,10,S
"920103","92000",ละมอ,เมืองตรัง,ตรัง,TRX,10,S
"920104","92000",นาพละ,เมืองตรัง,ตรัง,TRX,10,S
"920105","92000",บ้านควน,เมืองตรัง,ตรัง,TRX,10,S
"920106","92170",นาบินหลา,เมืองตรัง,ตรัง,TRX,10,S
"920107","92000",ควนปริง,เมืองตรัง,ตรัง,TRX,10,S
"920108","92170",นาโยงใต้,เมืองตรัง,ตรัง,TRX,10,S
"920109","92000",บางรัก,เมืองตรัง,ตรัง,TRX,10,S
"920110","92000",โคกหล่อ,เมืองตรัง,ตรัง,TRX,10,S
"920111","92000",นาข้าวเสีย,เมืองตรัง,ตรัง,TRX,10,S
"920112","92000",นาหมื่นศรี,เมืองตรัง,ตรัง,TRX,10,S
"920113","92000",นาโต๊ะหมิง,เมืองตรัง,ตรัง,TRX,10,S
"920114","92000",หนองตรุด,เมืองตรัง,ตรัง,TRX,10,S
"920115","92000",น้ำผุด,เมืองตรัง,ตรัง,TRX,10,S
"920116","92000",นาโยงเหนือ,เมืองตรัง,ตรัง,TRX,10,S
"920117","92000",นาตาล่วง,เมืองตรัง,ตรัง,TRX,10,S
"920118","92000",บ้านโพธิ์,เมืองตรัง,ตรัง,TRX,10,S
"920119","92190",นาท่ามเหนือ,เมืองตรัง,ตรัง,TRX,10,S
"920120","92190",นาท่ามใต้,เมืองตรัง,ตรัง,TRX,10,S
"920121","92000",ช่อง,เมืองตรัง,ตรัง,TRX,10,S
"920194","92000",นาข้าวเสีย,เมืองตรัง,ตรัง,TRX,10,S
"920195","92000",โคกสะบ้า,เมืองตรัง,ตรัง,TRX,10,S
"920196","92000",ละมอ,เมืองตรัง,ตรัง,TRX,10,S
"920197","92000",นาหมื่นศรี,เมืองตรัง,ตรัง,TRX,10,S
"920198","92000",ช่อง,เมืองตรัง,ตรัง,TRX,10,S
"920199","92000",นาโยงเหนือ,เมืองตรัง,ตรัง,TRX,10,S
"920200","92120","",กันตัง,ตรัง,TRX,10,S
"920201","92120",กันตัง,กันตัง,ตรัง,TRX,10,S
"920202","92120",ควนธานี,กันตัง,ตรัง,TRX,10,S
"920203","92120",บางหมาก,กันตัง,ตรัง,TRX,10,S
"920204","92120",บางเป้า,กันตัง,ตรัง,TRX,10,S
"920205","92120",วังวน,กันตัง,ตรัง,TRX,10,S
"920206","92120",กันตังใต้,กันตัง,ตรัง,TRX,10,S
"920207","92120",โคกยาง,กันตัง,ตรัง,TRX,10,S
"920208","92120",คลองลุ,กันตัง,ตรัง,TRX,10,S
"920209","92120",ย่านซื่อ,กันตัง,ตรัง,TRX,10,S
"920210","92120",บ่อน้ำร้อน,กันตัง,ตรัง,TRX,10,S
"920211","92120",บางสัก,กันตัง,ตรัง,TRX,10,S
"920212","92120",นาเกลือ,กันตัง,ตรัง,TRX,10,S
"920213","92120",เกาะลิบง,กันตัง,ตรัง,TRX,10,S
"920214","92120",คลองชีล้อม,กันตัง,ตรัง,TRX,10,S
"920300","92140","",ย่านตาขาว,ตรัง,TRX,10,S
"920301","92140",ย่านตาขาว,ย่านตาขาว,ตรัง,TRX,10,S
"920302","92140",หนองบ่อ,ย่านตาขาว,ตรัง,TRX,10,S
"920303","92140",นาชุมเห็ด,ย่านตาขาว,ตรัง,TRX,10,S
"920304","92140",ในควน,ย่านตาขาว,ตรัง,TRX,10,S
"920305","92140",โพรงจระเข้,ย่านตาขาว,ตรัง,TRX,10,S
"920306","92140",ทุ่งกระบือ,ย่านตาขาว,ตรัง,TRX,10,S
"920307","92140",ทุ่งค่าย,ย่านตาขาว,ตรัง,TRX,10,S
"920308","92140",เกาะเปียะ,ย่านตาขาว,ตรัง,TRX,10,S
"920400","92120","",ปะเหลียน,ตรัง,TRX,10,S
"920401","92120",ท่าข้าม,ปะเหลียน,ตรัง,TRX,10,S
"920402","92180",ทุ่งยาว,ปะเหลียน,ตรัง,TRX,10,S
"920403","92180",ปะเหลียน,ปะเหลียน,ตรัง,TRX,10,S
"920404","92140",บางด้วน,ปะเหลียน,ตรัง,TRX,10,S
"920405","92120",หาดสำราญ,ปะเหลียน,ตรัง,TRX,10,S
"920406","92120",ตะเสะ,ปะเหลียน,ตรัง,TRX,10,S
"920407","92140",บ้านนา,ปะเหลียน,ตรัง,TRX,10,S
"920408","92120",บ้าหวี,ปะเหลียน,ตรัง,TRX,10,S
"920409","92120",สุโสะ,ปะเหลียน,ตรัง,TRX,10,S
"920410","92120",ลิพัง,ปะเหลียน,ตรัง,TRX,10,S
"920411","92120",เกาะสุกร,ปะเหลียน,ตรัง,TRX,10,S
"920412","92140",ท่าพญา,ปะเหลียน,ตรัง,TRX,10,S
"920413","92180",แหลมสอม,ปะเหลียน,ตรัง,TRX,10,S
"920500","92150","",สิเกา,ตรัง,TRX,10,S
"920501","92150",บ่อหิน,สิเกา,ตรัง,TRX,10,S
"920502","92150",เขาไม้แก้ว,สิเกา,ตรัง,TRX,10,S
"920503","92150",กะลาเส,สิเกา,ตรัง,TRX,10,S
"920504","92150",ไม้ฝาด,สิเกา,ตรัง,TRX,10,S
"920505","92000",นาเมืองเพชร,สิเกา,ตรัง,TRX,10,S
"920595","92150",ท่าสะบ้า,สิเกา,ตรัง,TRX,10,S
"920596","92150",สิเกา,สิเกา,ตรัง,TRX,10,S
"920597","92150",อ่าวตง,สิเกา,ตรัง,TRX,10,S
"920598","92150",วังมะปราง,สิเกา,ตรัง,TRX,10,S
"920599","92150",เขาวิเศษ,สิเกา,ตรัง,TRX,10,S
"920600","92130","",ห้วยยอด,ตรัง,TRX,10,S
"920601","92130",ห้วยยอด,ห้วยยอด,ตรัง,TRX,10,S
"920602","92130",หนองช้างแล่น,ห้วยยอด,ตรัง,TRX,10,S
"920603","92130",หนองปรือ,ห้วยยอด,ตรัง,TRX,10,S
"920604","92130",หนองบัว,ห้วยยอด,ตรัง,TRX,10,S
"920605","92210",บางดี,ห้วยยอด,ตรัง,TRX,10,S
"920606","92210",บางกุ้ง,ห้วยยอด,ตรัง,TRX,10,S
"920607","92130",เขากอบ,ห้วยยอด,ตรัง,TRX,10,S
"920608","92130",เขาขาว,ห้วยยอด,ตรัง,TRX,10,S
"920609","92130",เขาปูน,ห้วยยอด,ตรัง,TRX,10,S
"920610","92190",ปากแจ่ม,ห้วยยอด,ตรัง,TRX,10,S
"920611","92130",ปากคม,ห้วยยอด,ตรัง,TRX,10,S
"920612","92130",คลองปาง,ห้วยยอด,ตรัง,TRX,10,S
"920613","92130",ควนเมา,ห้วยยอด,ตรัง,TRX,10,S
"920614","92130",ท่างิ้ว,ห้วยยอด,ตรัง,TRX,10,S
"920615","92130",ลำภูรา,ห้วยยอด,ตรัง,TRX,10,S
"920616","92210",นาวง,ห้วยยอด,ตรัง,TRX,10,S
"920617","92130",ห้วยนาง,ห้วยยอด,ตรัง,TRX,10,S
"920618","92130",เขาไพร,ห้วยยอด,ตรัง,TRX,10,S
"920619","92130",ในเตา,ห้วยยอด,ตรัง,TRX,10,S
"920620","92130",ทุ่งต่อ,ห้วยยอด,ตรัง,TRX,10,S
"920621","92210",วังคีรี,ห้วยยอด,ตรัง,TRX,10,S
"920696","92130",หนองปรือ,ห้วยยอด,ตรัง,TRX,10,S
"920697","92130",หนองบัว,ห้วยยอด,ตรัง,TRX,10,S
"920698","92130",คลองปาง,ห้วยยอด,ตรัง,TRX,10,S
"920699","92130",ควนเมา,ห้วยยอด,ตรัง,TRX,10,S
"920700","92220","",วังวิเศษ,ตรัง,TRX,10,S
"920701","92220",เขาวิเศษ,วังวิเศษ,ตรัง,TRX,10,S
"920702","92220",วังมะปราง,วังวิเศษ,ตรัง,TRX,10,S
"920703","92220",อ่าวตง,วังวิเศษ,ตรัง,TRX,10,S
"920704","92000",ท่าสะบ้า,วังวิเศษ,ตรัง,TRX,10,S
"920705","92220",วังมะปรางเหนือ,วังวิเศษ,ตรัง,TRX,10,S
"920800","92170","",นาโยง,ตรัง,TRX,10,S
"920801","92170",นาโยงเหนือ,นาโยง,ตรัง,TRX,10,S
"920802","92170",ช่อง,นาโยง,ตรัง,TRX,10,S
"920803","92170",ละมอ,นาโยง,ตรัง,TRX,10,S
"920804","92170",โคกสะบ้า,นาโยง,ตรัง,TRX,10,S
"920805","92170",นาหมื่นศรี,นาโยง,ตรัง,TRX,10,S
"920806","92170",นาข้าวเสีย,นาโยง,ตรัง,TRX,10,S
"920900","92160","",รัษฎา,ตรัง,TRX,10,S
"920901","92160",ควนเมา,รัษฎา,ตรัง,TRX,10,S
"920902","92160",คลองปาง,รัษฎา,ตรัง,TRX,10,S
"920903","92160",หนองบัว,รัษฎา,ตรัง,TRX,10,S
"920904","92130",หนองปรือ,รัษฎา,ตรัง,TRX,10,S
"920905","92160",เขาไพร,รัษฎา,ตรัง,TRX,10,S
"921000","92120","",หาดสำราญ,ตรัง,TRX,10,S
"921001","92120",หาดสำราญ,หาดสำราญ,ตรัง,TRX,10,S
"921002","92120",บ้าหวี,หาดสำราญ,ตรัง,TRX,10,S
"921003","92120",ตะเสะ,หาดสำราญ,ตรัง,TRX,10,S
"925100","92120",,อำเภอเมืองตรัง(สาขาคลองเต็ง)*,ตรัง,TRX,10,S
"930000",,"","",พัทลุง,PTL,14,S
"930100","93000","",เมืองพัทลุง,พัทลุง,PTL,14,S
"930101","93000",คูหาสวรรค์,เมืองพัทลุง,พัทลุง,PTL,14,S
"930102","93000",บ้านนา,เมืองพัทลุง,พัทลุง,PTL,14,S
"930103","93000",เขาเจียก,เมืองพัทลุง,พัทลุง,PTL,14,S
"930104","93000",ท่ามิหรำ,เมืองพัทลุง,พัทลุง,PTL,14,S
"930105","93000",โคกชะงาย,เมืองพัทลุง,พัทลุง,PTL,14,S
"930106","93000",นาท่อม,เมืองพัทลุง,พัทลุง,PTL,14,S
"930107","93000",ปรางหมู่,เมืองพัทลุง,พัทลุง,PTL,14,S
"930108","93000",ท่าแค,เมืองพัทลุง,พัทลุง,PTL,14,S
"930109","93000",ลำปำ,เมืองพัทลุง,พัทลุง,PTL,14,S
"930110","93000",ตำนาน,เมืองพัทลุง,พัทลุง,PTL,14,S
"930111","93000",ควนมะพร้าว,เมืองพัทลุง,พัทลุง,PTL,14,S
"930112","93000",ร่มเมือง,เมืองพัทลุง,พัทลุง,PTL,14,S
"930113","93000",ชัยบุรี,เมืองพัทลุง,พัทลุง,PTL,14,S
"930114","93000",นาโหนด,เมืองพัทลุง,พัทลุง,PTL,14,S
"930115","93000",พญาขัน,เมืองพัทลุง,พัทลุง,PTL,14,S
"930116","93000",ลำสินธุ์,เมืองพัทลุง,พัทลุง,PTL,14,S
"930117","93000",อ่างทอง,เมืองพัทลุง,พัทลุง,PTL,14,S
"930118","93000",ชุมพล,เมืองพัทลุง,พัทลุง,PTL,14,S
"930200","93180","",กงหรา,พัทลุง,PTL,14,S
"930201","93180",กงหรา,กงหรา,พัทลุง,PTL,14,S
"930202","93000",ชะรัด,กงหรา,พัทลุง,PTL,14,S
"930203","93180",คลองเฉลิม,กงหรา,พัทลุง,PTL,14,S
"930204","93180",คลองทรายขาว,กงหรา,พัทลุง,PTL,14,S
"930205","93000",สมหวัง,กงหรา,พัทลุง,PTL,14,S
"930300","93130","",เขาชัยสน,พัทลุง,PTL,14,S
"930301","93130",เขาชัยสน,เขาชัยสน,พัทลุง,PTL,14,S
"930302","93130",ควนขนุน,เขาชัยสน,พัทลุง,PTL,14,S
"930303","93130",ท่ามะเดื่อ,เขาชัยสน,พัทลุง,PTL,14,S
"930304","93130",นาปะขอ,เขาชัยสน,พัทลุง,PTL,14,S
"930305","93130",จองถนน,เขาชัยสน,พัทลุง,PTL,14,S
"930306","93130",หานโพธิ์,เขาชัยสน,พัทลุง,PTL,14,S
"930307","93130",โคกม่วง,เขาชัยสน,พัทลุง,PTL,14,S
"930308","93130",โคกสัก,เขาชัยสน,พัทลุง,PTL,14,S
"930395","93130",นาปะขอ,เขาชัยสน,พัทลุง,PTL,14,S
"930396","93130",คลองใหญ่,เขาชัยสน,พัทลุง,PTL,14,S
"930397","93130",ตะโหมด,เขาชัยสน,พัทลุง,PTL,14,S
"930398","93130",ท่ามะเดื่อ,เขาชัยสน,พัทลุง,PTL,14,S
